id,height,weight,age,birthday,longitude,latitude,wkt,location,address
30979,174,72,21,1995/09/28,120.645264,23.900730,POINT (120.645264 23.900730),Nantou,"Nantou, T'ai-wan"
30986,170,68,27,1989/09/17,120.576624,24.086183,POINT (120.576624 24.086183),Chang-hua,"Chang-hua, T'ai-wan"
30987,167,97,32,1984/08/09,120.380713,22.676644,POINT (120.380713 22.676644),Kaohsiung,"Kaohsiung, Kao-hsiung"
30988,185,52,21,1995/04/13,120.221856,22.946115,POINT (120.221856 22.946115),Tainan,"Tainan, T'ai-wan"
30989,160,72,38,1978/04/08,121.433669,25.023577,POINT (121.433669 25.023577),Banqiao,"Banqiao, T'ai-pei"
30990,161,80,42,1974/03/15,121.593658,25.041631,POINT (121.593658 25.041631),Taipei,"Taipei, T'ai-wan"
30991,168,65,30,1986/09/12,120.601644,23.906692,POINT (120.601644 23.906692),Nantou,"Nantou, T'ai-wan"
30992,180,93,22,1994/12/18,121.550451,25.005000,POINT (121.550451 25.005000),Taipei,"Taipei, T'ai-wan"
30993,178,80,37,1979/04/23,120.564536,24.064146,POINT (120.564536 24.064146),Chang-hua,"Chang-hua, T'ai-wan"
30994,164,98,32,1984/02/11,120.221331,22.969578,POINT (120.221331 22.969578),Tainan,"Tainan, T'ai-wan"
30995,173,62,37,1979/11/13,121.570488,25.066490,POINT (121.570488 25.066490),Taipei,"Taipei, T'ai-wan"
30996,160,97,26,1990/03/25,121.250920,24.982515,POINT (121.250920 24.982515),Taoyuan City,"Taoyuan City, T'ai-wan"
30997,166,45,39,1977/05/27,120.666139,24.110342,POINT (120.666139 24.110342),Taichung,"Taichung, T'ai-wan"
30998,176,61,47,1969/04/16,121.506178,25.039083,POINT (121.506178 25.039083),Taipei,"Taipei, T'ai-wan"
31000,160,62,31,1985/12/03,120.256800,22.973913,POINT (120.256800 22.973913),Tainan,"Tainan, T'ai-wan"
31001,177,68,21,1995/10/14,119.504905,23.543284,POINT (119.504905 23.543284),Ma-kung,"Ma-kung, T'ai-wan"
31002,158,74,50,1966/11/06,121.732711,24.751428,POINT (121.732711 24.751428),Yilan,"Yilan, T'ai-wan"
31003,182,64,48,1968/05/25,121.213233,24.918937,POINT (121.213233 24.918937),Taoyuan City,"Taoyuan City, T'ai-wan"
31004,163,91,48,1968/11/05,121.292118,24.940194,POINT (121.292118 24.940194),Taoyuan City,"Taoyuan City, T'ai-wan"
31005,171,91,30,1986/12/17,120.683093,24.111917,POINT (120.683093 24.111917),Taichung,"Taichung, T'ai-wan"
31006,182,62,20,1996/04/23,121.535441,25.012347,POINT (121.535441 25.012347),Taipei,"Taipei, T'ai-wan"
31007,184,52,36,1980/05/07,120.293625,22.929214,POINT (120.293625 22.929214),Tainan,"Tainan, T'ai-wan"
31009,185,80,22,1994/06/04,120.414945,22.665336,POINT (120.414945 22.665336),Pingtung,"Pingtung, T'ai-wan"
31010,154,76,19,1997/11/19,120.730306,23.715503,POINT (120.730306 23.715503),Lugu,"Lugu, T'ai-wan"
31011,177,68,45,1971/10/25,121.124478,22.700420,POINT (121.124478 22.700420),Taitung,"Taitung, T'ai-wan"
31013,158,80,20,1996/06/14,121.507011,25.060954,POINT (121.507011 25.060954),Taipei,"Taipei, T'ai-wan"
31014,175,60,45,1971/07/12,121.518302,25.046447,POINT (121.518302 25.046447),Taipei,"Taipei, T'ai-wan"
31015,180,68,50,1966/03/08,120.225525,22.907805,POINT (120.225525 22.907805),Tainan,"Tainan, T'ai-wan"
31016,174,85,40,1976/08/04,121.443529,25.051783,POINT (121.443529 25.051783),Banqiao,"Banqiao, T'ai-pei"
31017,183,92,41,1975/09/14,120.784464,24.297394,POINT (120.784464 24.297394),Fengyuan,"Fengyuan, T'ai-wan"
31018,174,69,39,1977/05/15,121.506021,25.075196,POINT (121.506021 25.075196),Taipei,"Taipei, T'ai-wan"
31019,183,87,48,1968/12/21,120.557346,23.707874,POINT (120.557346 23.707874),Douliu,"Douliu, T'ai-wan"
31020,171,71,33,1983/11/14,121.244464,24.950634,POINT (121.244464 24.950634),Taoyuan City,"Taoyuan City, T'ai-wan"
31021,183,74,44,1972/06/12,120.245757,22.980613,POINT (120.245757 22.980613),Tainan,"Tainan, T'ai-wan"
31022,176,91,44,1972/02/20,120.706288,24.288037,POINT (120.706288 24.288037),Fengyuan,"Fengyuan, T'ai-wan"
31023,172,96,22,1994/04/27,120.250049,22.937454,POINT (120.250049 22.937454),Tainan,"Tainan, T'ai-wan"
31024,163,65,31,1985/08/08,121.403454,25.055998,POINT (121.403454 25.055998),Banqiao,"Banqiao, T'ai-pei"
31025,167,88,47,1969/07/17,121.256168,24.951259,POINT (121.256168 24.951259),Taoyuan City,"Taoyuan City, T'ai-wan"
31026,181,51,49,1967/12/03,121.592592,25.034923,POINT (121.592592 25.034923),Taipei,"Taipei, T'ai-wan"
31027,183,74,34,1982/08/20,121.293676,24.920696,POINT (121.293676 24.920696),Taoyuan City,"Taoyuan City, T'ai-wan"
31028,170,54,46,1970/11/06,121.542092,25.008297,POINT (121.542092 25.008297),Taipei,"Taipei, T'ai-wan"
31029,161,72,46,1970/11/11,121.550897,25.089956,POINT (121.550897 25.089956),Taipei,"Taipei, T'ai-wan"
31030,161,69,34,1982/04/25,120.936776,24.822132,POINT (120.936776 24.822132),Hsinchu,"Hsinchu, T'ai-wan"
31031,183,69,45,1971/02/13,120.983568,24.838665,POINT (120.983568 24.838665),Hsinchu,"Hsinchu, T'ai-wan"
31032,185,64,40,1976/06/26,121.550800,25.055595,POINT (121.550800 25.055595),Taipei,"Taipei, T'ai-wan"
31033,180,83,19,1997/03/23,120.650491,24.122648,POINT (120.650491 24.122648),Taichung,"Taichung, T'ai-wan"
31034,169,48,19,1997/05/13,121.537318,25.018552,POINT (121.537318 25.018552),Taipei,"Taipei, T'ai-wan"
31035,165,68,43,1973/08/10,121.480128,25.097454,POINT (121.480128 25.097454),Banqiao,"Banqiao, T'ai-pei"
31036,172,90,34,1982/06/04,-0.946415,51.801559,POINT (-0.946415 51.801559),Ware,"Ware, England"
31037,160,100,33,1983/02/11,120.319386,22.633218,POINT (120.319386 22.633218),Kaohsiung,"Kaohsiung, Kao-hsiung"
31039,157,69,45,1971/08/15,120.985174,24.828806,POINT (120.985174 24.828806),Hsinchu,"Hsinchu, T'ai-wan"
31040,172,59,41,1975/03/11,121.571133,25.040941,POINT (121.571133 25.040941),Taipei,"Taipei, T'ai-wan"
31041,169,79,38,1978/12/22,121.147199,22.790669,POINT (121.147199 22.790669),Taitung City,"Taitung City, T'ai-wan"
31042,166,99,41,1975/03/05,121.564670,25.066698,POINT (121.564670 25.066698),Taipei,"Taipei, T'ai-wan"
31043,169,65,49,1967/10/24,121.419969,25.063405,POINT (121.419969 25.063405),Banqiao,"Banqiao, T'ai-pei"
31044,183,94,22,1994/09/23,121.702836,25.163013,POINT (121.702836 25.163013),Keelung,"Keelung, T'ai-wan"
31045,166,76,25,1991/01/07,120.679644,24.143198,POINT (120.679644 24.143198),Taichung,"Taichung, T'ai-wan"
31046,183,58,18,1998/02/02,121.224959,24.953176,POINT (121.224959 24.953176),Taoyuan City,"Taoyuan City, T'ai-wan"
31047,174,89,35,1981/09/09,120.982845,24.899585,POINT (120.982845 24.899585),Hsinchu,"Hsinchu, T'ai-wan"
31048,161,98,41,1975/01/17,121.799740,24.710544,POINT (121.799740 24.710544),Yilan,"Yilan, T'ai-wan"
31049,185,79,31,1985/04/04,120.269747,22.926080,POINT (120.269747 22.926080),Tainan,"Tainan, T'ai-wan"
31050,152,71,33,1983/03/22,120.484843,23.477235,POINT (120.484843 23.477235),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31051,169,77,27,1989/03/04,120.658821,24.146390,POINT (120.658821 24.146390),Taichung,"Taichung, T'ai-wan"
31052,169,45,22,1994/08/17,120.227158,22.971448,POINT (120.227158 22.971448),Tainan,"Tainan, T'ai-wan"
31053,180,88,42,1974/03/22,121.501940,25.040149,POINT (121.501940 25.040149),Taipei,"Taipei, T'ai-wan"
31054,161,63,30,1986/10/10,121.521866,25.091669,POINT (121.521866 25.091669),Taipei,"Taipei, T'ai-wan"
31055,170,61,18,1998/11/10,120.281922,22.992966,POINT (120.281922 22.992966),Tainan,"Tainan, T'ai-wan"
31057,169,95,40,1976/08/20,120.957179,24.887689,POINT (120.957179 24.887689),Hsinchu,"Hsinchu, T'ai-wan"
31058,183,51,36,1980/09/06,120.370717,23.372159,POINT (120.370717 23.372159),Xinying,"Xinying, T'ai-wan"
31059,172,90,19,1997/04/10,121.578868,25.032290,POINT (121.578868 25.032290),Taipei,"Taipei, T'ai-wan"
31060,182,61,41,1975/10/26,121.445655,25.028336,POINT (121.445655 25.028336),Banqiao,"Banqiao, T'ai-pei"
31061,167,72,41,1975/11/11,121.441624,25.040262,POINT (121.441624 25.040262),Banqiao,"Banqiao, T'ai-pei"
31062,178,70,32,1984/04/03,121.523014,25.095342,POINT (121.523014 25.095342),Taipei,"Taipei, T'ai-wan"
31063,165,54,40,1976/07/20,121.419066,25.060658,POINT (121.419066 25.060658),Banqiao,"Banqiao, T'ai-pei"
31064,167,73,48,1968/07/10,121.220833,24.976070,POINT (121.220833 24.976070),Taoyuan City,"Taoyuan City, T'ai-wan"
31065,175,88,29,1987/11/22,120.601932,24.198153,POINT (120.601932 24.198153),Taichung,"Taichung, T'ai-wan"
31067,170,63,47,1969/11/07,120.713071,24.255010,POINT (120.713071 24.255010),Fengyuan,"Fengyuan, T'ai-wan"
31068,180,78,49,1967/09/06,120.718112,24.231153,POINT (120.718112 24.231153),Fengyuan,"Fengyuan, T'ai-wan"
31069,162,66,48,1968/11/10,121.593220,25.086651,POINT (121.593220 25.086651),Taipei,"Taipei, T'ai-wan"
31070,184,62,19,1997/02/27,131.170977,32.941579,POINT (131.170977 32.941579),Aso,"Aso, Kumamoto"
31071,165,50,31,1985/08/20,121.525330,25.032829,POINT (121.525330 25.032829),Taipei,"Taipei, T'ai-wan"
31072,178,84,41,1975/09/06,120.309105,22.632757,POINT (120.309105 22.632757),Kaohsiung,"Kaohsiung, Kao-hsiung"
31073,161,65,32,1984/01/14,120.654130,24.108918,POINT (120.654130 24.108918),Taichung,"Taichung, T'ai-wan"
31074,179,69,44,1972/02/06,121.217414,24.911391,POINT (121.217414 24.911391),Taoyuan City,"Taoyuan City, T'ai-wan"
31075,168,94,34,1982/12/07,121.427613,25.003177,POINT (121.427613 25.003177),Banqiao,"Banqiao, T'ai-pei"
31076,182,61,49,1967/05/07,119.532955,23.510924,POINT (119.532955 23.510924),Ma-kung,"Ma-kung, T'ai-wan"
31078,152,61,42,1974/02/23,121.464848,25.033002,POINT (121.464848 25.033002),Banqiao,"Banqiao, T'ai-pei"
31079,177,82,40,1976/07/11,121.519404,25.053446,POINT (121.519404 25.053446),Taipei,"Taipei, T'ai-wan"
31080,178,64,29,1987/11/28,120.775570,24.283603,POINT (120.775570 24.283603),Fengyuan,"Fengyuan, T'ai-wan"
31081,184,74,47,1969/07/05,120.760138,24.275565,POINT (120.760138 24.275565),Fengyuan,"Fengyuan, T'ai-wan"
31082,167,68,35,1981/10/25,121.571318,25.005362,POINT (121.571318 25.005362),Taipei,"Taipei, T'ai-wan"
31083,173,77,33,1983/01/17,121.570245,25.013834,POINT (121.570245 25.013834),Taipei,"Taipei, T'ai-wan"
31084,161,74,46,1970/01/17,120.637769,23.990604,POINT (120.637769 23.990604),Nantou,"Nantou, T'ai-wan"
31085,169,69,50,1966/05/03,121.766665,24.739331,POINT (121.766665 24.739331),Yilan,"Yilan, T'ai-wan"
31086,161,81,50,1966/09/14,120.796532,22.036530,POINT (120.796532 22.036530),Hengchun,"Hengchun, T'ai-wan"
31087,161,93,33,1983/02/08,121.683347,23.957630,POINT (121.683347 23.957630),Hualian,"Hualian, T'ai-wan"
31088,172,83,27,1989/01/07,121.529890,25.029918,POINT (121.529890 25.029918),Taipei,"Taipei, T'ai-wan"
31089,181,87,27,1989/11/10,120.619847,24.172700,POINT (120.619847 24.172700),Taichung,"Taichung, T'ai-wan"
31090,162,78,26,1990/03/08,121.421528,25.020973,POINT (121.421528 25.020973),Banqiao,"Banqiao, T'ai-pei"
31091,177,78,42,1974/06/22,120.688310,24.141228,POINT (120.688310 24.141228),Taichung,"Taichung, T'ai-wan"
31092,183,73,36,1980/12/24,120.501034,23.798939,POINT (120.501034 23.798939),Douliu,"Douliu, T'ai-wan"
31094,153,72,20,1996/07/14,121.225614,24.808649,POINT (121.225614 24.808649),Daxi,"Daxi, T'ai-wan"
31095,184,55,19,1997/09/17,121.586641,25.030188,POINT (121.586641 25.030188),Taipei,"Taipei, T'ai-wan"
31096,170,78,18,1998/03/15,121.569183,25.007190,POINT (121.569183 25.007190),Taipei,"Taipei, T'ai-wan"
31097,172,69,26,1990/01/16,121.259842,24.983366,POINT (121.259842 24.983366),Taoyuan City,"Taoyuan City, T'ai-wan"
31098,164,73,31,1985/06/20,120.687118,24.116241,POINT (120.687118 24.116241),Taichung,"Taichung, T'ai-wan"
31099,160,81,49,1967/06/07,120.876708,24.577464,POINT (120.876708 24.577464),Miaoli,"Miaoli, T'ai-wan"
31100,159,70,24,1992/04/05,120.247384,22.996739,POINT (120.247384 22.996739),Tainan,"Tainan, T'ai-wan"
31102,181,71,18,1998/05/17,120.745895,24.288415,POINT (120.745895 24.288415),Fengyuan,"Fengyuan, T'ai-wan"
31103,166,99,49,1967/07/12,121.584092,25.082125,POINT (121.584092 25.082125),Taipei,"Taipei, T'ai-wan"
31104,182,65,43,1973/07/16,116.904578,36.600950,POINT (116.904578 36.600950),Jinan,"Jinan, Shandong"
31105,177,69,30,1986/04/25,120.483319,23.196416,POINT (120.483319 23.196416),Yujing,"Yujing, T'ai-wan"
31106,178,79,45,1971/04/03,121.745371,25.142226,POINT (121.745371 25.142226),Keelung,"Keelung, T'ai-wan"
31107,183,64,23,1993/11/23,120.414331,23.425106,POINT (120.414331 23.425106),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31108,183,53,43,1973/08/20,120.600521,24.171559,POINT (120.600521 24.171559),Taichung,"Taichung, T'ai-wan"
31109,166,75,33,1983/04/06,120.422156,23.486329,POINT (120.422156 23.486329),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31110,185,92,31,1985/08/23,120.327828,22.654896,POINT (120.327828 22.654896),Kaohsiung,"Kaohsiung, Kao-hsiung"
31111,171,75,27,1989/06/24,120.381199,22.629644,POINT (120.381199 22.629644),Fengshan,"Fengshan, T'ai-wan"
31114,164,75,31,1985/10/17,120.726062,22.035977,POINT (120.726062 22.035977),Hengchun,"Hengchun, T'ai-wan"
31115,159,68,27,1989/05/02,120.508711,24.043841,POINT (120.508711 24.043841),Chang-hua,"Chang-hua, T'ai-wan"
31116,158,65,40,1976/05/20,121.458595,25.048972,POINT (121.458595 25.048972),Banqiao,"Banqiao, T'ai-pei"
31117,166,83,27,1989/06/14,120.329948,22.615811,POINT (120.329948 22.615811),Fengshan,"Fengshan, T'ai-wan"
31118,163,94,42,1974/10/22,121.235388,24.907354,POINT (121.235388 24.907354),Taoyuan City,"Taoyuan City, T'ai-wan"
31119,174,62,37,1979/09/22,120.556880,24.043662,POINT (120.556880 24.043662),Chang-hua,"Chang-hua, T'ai-wan"
31120,166,57,31,1985/11/25,121.538045,25.053884,POINT (121.538045 25.053884),Taipei,"Taipei, T'ai-wan"
31121,184,80,47,1969/07/01,120.382680,22.648806,POINT (120.382680 22.648806),Kaohsiung,"Kaohsiung, Kao-hsiung"
31123,166,85,50,1966/01/03,120.355707,22.620893,POINT (120.355707 22.620893),Kaohsiung,"Kaohsiung, Kao-hsiung"
31124,153,55,49,1967/04/19,121.585854,25.083709,POINT (121.585854 25.083709),Taipei,"Taipei, T'ai-wan"
31125,171,61,27,1989/09/07,121.252274,24.909853,POINT (121.252274 24.909853),Taoyuan City,"Taoyuan City, T'ai-wan"
31126,162,84,39,1977/07/22,121.220278,24.978657,POINT (121.220278 24.978657),Taoyuan City,"Taoyuan City, T'ai-wan"
31127,172,67,46,1970/09/06,120.589720,23.777571,POINT (120.589720 23.777571),Douliu,"Douliu, T'ai-wan"
31128,177,62,48,1968/11/05,120.505179,23.754493,POINT (120.505179 23.754493),Douliu,"Douliu, T'ai-wan"
31129,178,96,24,1992/10/02,121.415604,25.019346,POINT (121.415604 25.019346),Banqiao,"Banqiao, T'ai-pei"
31130,162,74,46,1970/09/21,121.562704,25.009259,POINT (121.562704 25.009259),Taipei,"Taipei, T'ai-wan"
31131,174,47,19,1997/07/01,121.500218,25.051845,POINT (121.500218 25.051845),Taipei,"Taipei, T'ai-wan"
31132,174,64,49,1967/11/02,120.300242,23.367752,POINT (120.300242 23.367752),Xinying,"Xinying, T'ai-wan"
31134,180,74,33,1983/08/25,121.517390,25.057560,POINT (121.517390 25.057560),Taipei,"Taipei, T'ai-wan"
31136,167,96,18,1998/11/28,121.595342,25.048281,POINT (121.595342 25.048281),Taipei,"Taipei, T'ai-wan"
31137,173,76,24,1992/12/09,120.305913,22.661033,POINT (120.305913 22.661033),Fengshan,"Fengshan, T'ai-wan"
31138,184,53,23,1993/07/27,121.777047,25.136048,POINT (121.777047 25.136048),Keelung,"Keelung, T'ai-wan"
31139,155,57,39,1977/07/28,121.796029,25.103973,POINT (121.796029 25.103973),Keelung,"Keelung, T'ai-wan"
31140,177,77,23,1993/11/06,120.942758,24.849314,POINT (120.942758 24.849314),Hsinchu,"Hsinchu, T'ai-wan"
31141,182,85,23,1993/01/19,120.491819,23.407278,POINT (120.491819 23.407278),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31142,157,71,21,1995/03/28,120.673764,24.189426,POINT (120.673764 24.189426),Taichung,"Taichung, T'ai-wan"
31143,168,77,26,1990/09/09,120.631994,24.117593,POINT (120.631994 24.117593),Taichung,"Taichung, T'ai-wan"
31144,168,60,19,1997/08/15,126.919087,37.572617,POINT (126.919087 37.572617),Seoul,"Seoul, Seoul"
31146,172,60,50,1966/12/17,120.964757,24.832181,POINT (120.964757 24.832181),Hsinchu,"Hsinchu, T'ai-wan"
31147,174,54,20,1996/05/26,121.735195,24.760153,POINT (121.735195 24.760153),Yilan,"Yilan, T'ai-wan"
31148,160,91,49,1967/03/06,121.442061,25.035067,POINT (121.442061 25.035067),Banqiao,"Banqiao, T'ai-pei"
31149,168,70,45,1971/02/14,121.510653,25.073240,POINT (121.510653 25.073240),Taipei,"Taipei, T'ai-wan"
31150,165,97,41,1975/12/06,121.526487,25.064891,POINT (121.526487 25.064891),Taipei,"Taipei, T'ai-wan"
31151,152,71,25,1991/11/26,120.377384,22.667826,POINT (120.377384 22.667826),Kaohsiung,"Kaohsiung, Kao-hsiung"
31152,175,93,30,1986/08/20,120.903796,24.860795,POINT (120.903796 24.860795),Hsinchu,"Hsinchu, T'ai-wan"
31153,158,52,31,1985/04/18,120.360067,22.678228,POINT (120.360067 22.678228),Fengshan,"Fengshan, T'ai-wan"
31154,172,100,48,1968/07/07,120.606984,24.127102,POINT (120.606984 24.127102),Taichung,"Taichung, T'ai-wan"
31155,171,46,35,1981/06/13,120.356721,22.697161,POINT (120.356721 22.697161),Kaohsiung,"Kaohsiung, Kao-hsiung"
31156,169,67,48,1968/01/02,121.479035,25.084982,POINT (121.479035 25.084982),Banqiao,"Banqiao, T'ai-pei"
31157,164,58,20,1996/09/14,120.609274,24.120937,POINT (120.609274 24.120937),Taichung,"Taichung, T'ai-wan"
31159,183,52,26,1990/04/27,120.571277,23.799199,POINT (120.571277 23.799199),Douliu,"Douliu, T'ai-wan"
31160,173,70,21,1995/09/07,121.571256,25.027457,POINT (121.571256 25.027457),Taipei,"Taipei, T'ai-wan"
31161,150,54,33,1983/05/11,120.220974,22.937567,POINT (120.220974 22.937567),Tainan,"Tainan, T'ai-wan"
31162,165,77,21,1995/03/09,120.997339,24.839791,POINT (120.997339 24.839791),Hsinchu,"Hsinchu, T'ai-wan"
31163,151,64,21,1995/08/22,121.755059,25.115350,POINT (121.755059 25.115350),Keelung,"Keelung, T'ai-wan"
31164,161,61,50,1966/02/12,120.607856,23.955228,POINT (120.607856 23.955228),Nantou,"Nantou, T'ai-wan"
31165,162,53,38,1978/06/06,120.953462,24.824379,POINT (120.953462 24.824379),Hsinchu,"Hsinchu, T'ai-wan"
31166,178,45,27,1989/08/08,120.654976,24.130459,POINT (120.654976 24.130459),Taichung,"Taichung, T'ai-wan"
31167,174,66,24,1992/06/11,121.500318,25.033309,POINT (121.500318 25.033309),Taipei,"Taipei, T'ai-wan"
31168,169,70,44,1972/06/14,121.556002,25.073070,POINT (121.556002 25.073070),Taipei,"Taipei, T'ai-wan"
31169,150,71,22,1994/02/26,121.587151,25.046292,POINT (121.587151 25.046292),Taipei,"Taipei, T'ai-wan"
31170,151,80,44,1972/04/25,121.569176,25.058841,POINT (121.569176 25.058841),Taipei,"Taipei, T'ai-wan"
31171,168,78,44,1972/12/26,-121.128426,37.338538,POINT (-121.128426 37.338538),San Jose,"San Jose, California"
31173,167,59,21,1995/10/12,121.565430,25.073898,POINT (121.565430 25.073898),Taipei,"Taipei, T'ai-wan"
31174,179,62,49,1967/10/07,103.878068,1.207509,POINT (103.878068 1.207509),Singapore,"Singapore, Singapore"
31175,163,94,47,1969/11/24,121.594850,25.009740,POINT (121.594850 25.009740),Taipei,"Taipei, T'ai-wan"
31176,182,73,22,1994/09/22,120.214787,22.990978,POINT (120.214787 22.990978),Tainan,"Tainan, T'ai-wan"
31177,161,78,23,1993/07/20,121.409937,25.082168,POINT (121.409937 25.082168),Banqiao,"Banqiao, T'ai-pei"
31178,185,68,21,1995/12/07,120.325034,22.674148,POINT (120.325034 22.674148),Fengshan,"Fengshan, T'ai-wan"
31179,184,51,37,1979/09/28,121.556085,25.091769,POINT (121.556085 25.091769),Taipei,"Taipei, T'ai-wan"
31180,165,72,44,1972/11/06,121.294258,24.972532,POINT (121.294258 24.972532),Taoyuan City,"Taoyuan City, T'ai-wan"
31182,175,100,49,1967/02/24,135.570355,34.656517,POINT (135.570355 34.656517),Osaka,"Osaka, Osaka"
31183,160,65,49,1967/01/08,121.488167,25.008687,POINT (121.488167 25.008687),Banqiao,"Banqiao, T'ai-pei"
31184,184,90,43,1973/02/11,120.673493,24.108952,POINT (120.673493 24.108952),Taichung,"Taichung, T'ai-wan"
31185,156,74,22,1994/05/25,121.763269,24.782919,POINT (121.763269 24.782919),Yilan,"Yilan, T'ai-wan"
31186,160,75,30,1986/02/10,121.520886,25.023907,POINT (121.520886 25.023907),Taipei,"Taipei, T'ai-wan"
31187,178,47,41,1975/03/27,120.939985,24.809880,POINT (120.939985 24.809880),Hsinchu,"Hsinchu, T'ai-wan"
31188,174,62,37,1979/03/05,121.558581,25.030449,POINT (121.558581 25.030449),Taipei,"Taipei, T'ai-wan"
31189,180,98,43,1973/04/28,121.275595,24.945280,POINT (121.275595 24.945280),Taoyuan City,"Taoyuan City, T'ai-wan"
31191,151,54,27,1989/05/06,120.947829,23.930749,POINT (120.947829 23.930749),Buli,"Buli, T'ai-wan"
31192,153,75,24,1992/01/27,121.261460,24.920757,POINT (121.261460 24.920757),Taoyuan City,"Taoyuan City, T'ai-wan"
31193,173,70,31,1985/02/19,120.957771,24.875789,POINT (120.957771 24.875789),Hsinchu,"Hsinchu, T'ai-wan"
31194,184,68,34,1982/02/23,121.567092,25.000843,POINT (121.567092 25.000843),Taipei,"Taipei, T'ai-wan"
31195,182,75,30,1986/09/12,121.405366,25.038339,POINT (121.405366 25.038339),Banqiao,"Banqiao, T'ai-pei"
31196,181,97,27,1989/05/05,120.267628,22.987618,POINT (120.267628 22.987618),Tainan,"Tainan, T'ai-wan"
31198,167,68,48,1968/02/08,-104.335923,39.787262,POINT (-104.335923 39.787262),Watkins,"Watkins, Colorado"
31199,171,90,28,1988/02/23,121.752931,25.156632,POINT (121.752931 25.156632),Keelung,"Keelung, T'ai-wan"
31200,170,93,30,1986/03/24,121.724379,25.188058,POINT (121.724379 25.188058),Keelung,"Keelung, T'ai-wan"
31201,167,98,29,1987/03/08,121.511690,25.073282,POINT (121.511690 25.073282),Taipei,"Taipei, T'ai-wan"
31202,180,100,24,1992/04/15,121.505695,25.040297,POINT (121.505695 25.040297),Taipei,"Taipei, T'ai-wan"
31203,157,45,28,1988/03/10,121.525857,25.012120,POINT (121.525857 25.012120),Taipei,"Taipei, T'ai-wan"
31204,173,90,43,1973/02/12,120.335808,22.658845,POINT (120.335808 22.658845),Kaohsiung,"Kaohsiung, Kao-hsiung"
31205,153,71,22,1994/01/06,120.679378,24.138010,POINT (120.679378 24.138010),Taichung,"Taichung, T'ai-wan"
31206,170,79,30,1986/02/13,120.948434,24.894433,POINT (120.948434 24.894433),Hsinchu,"Hsinchu, T'ai-wan"
31207,181,77,34,1982/12/16,120.661037,24.127084,POINT (120.661037 24.127084),Taichung,"Taichung, T'ai-wan"
31208,165,87,27,1989/05/22,121.438643,25.005789,POINT (121.438643 25.005789),Banqiao,"Banqiao, T'ai-pei"
31209,166,91,30,1986/10/07,121.401163,25.008408,POINT (121.401163 25.008408),Banqiao,"Banqiao, T'ai-pei"
31210,177,91,32,1984/11/27,121.496678,25.070238,POINT (121.496678 25.070238),Banqiao,"Banqiao, T'ai-pei"
31211,180,92,45,1971/07/21,121.177126,22.707993,POINT (121.177126 22.707993),Taitung,"Taitung, T'ai-wan"
31212,179,73,25,1991/11/02,121.236978,24.975704,POINT (121.236978 24.975704),Taoyuan City,"Taoyuan City, T'ai-wan"
31213,165,86,34,1982/12/21,120.654348,24.173199,POINT (120.654348 24.173199),Taichung,"Taichung, T'ai-wan"
31214,160,92,41,1975/09/03,120.343700,22.677439,POINT (120.343700 22.677439),Kaohsiung,"Kaohsiung, Kao-hsiung"
31215,182,64,30,1986/07/06,120.950306,24.833595,POINT (120.950306 24.833595),Hsinchu,"Hsinchu, T'ai-wan"
31216,170,65,28,1988/07/05,121.460600,25.068665,POINT (121.460600 25.068665),Banqiao,"Banqiao, T'ai-pei"
31217,179,63,38,1978/09/22,120.598711,24.053735,POINT (120.598711 24.053735),Chang-hua,"Chang-hua, T'ai-wan"
31218,173,74,26,1990/05/17,121.664742,23.937116,POINT (121.664742 23.937116),Hualian,"Hualian, T'ai-wan"
31219,169,87,34,1982/04/15,120.678332,23.993372,POINT (120.678332 23.993372),Nantou,"Nantou, T'ai-wan"
31222,185,94,46,1970/02/03,120.870963,24.535480,POINT (120.870963 24.535480),Miaoli,"Miaoli, T'ai-wan"
31223,170,73,25,1991/02/06,121.503415,25.036761,POINT (121.503415 25.036761),Taipei,"Taipei, T'ai-wan"
31224,153,58,31,1985/03/20,120.570055,24.088341,POINT (120.570055 24.088341),Chang-hua,"Chang-hua, T'ai-wan"
31225,169,66,20,1996/12/16,121.203479,24.989487,POINT (121.203479 24.989487),Taoyuan City,"Taoyuan City, T'ai-wan"
31226,164,90,21,1995/01/25,121.577403,25.056815,POINT (121.577403 25.056815),Taipei,"Taipei, T'ai-wan"
31227,152,46,35,1981/03/28,121.281340,24.962874,POINT (121.281340 24.962874),Taoyuan City,"Taoyuan City, T'ai-wan"
31228,162,52,21,1995/10/11,121.250894,24.985261,POINT (121.250894 24.985261),Taoyuan City,"Taoyuan City, T'ai-wan"
31229,177,78,27,1989/03/21,121.401575,25.091653,POINT (121.401575 25.091653),Banqiao,"Banqiao, T'ai-pei"
31231,182,68,40,1976/04/07,120.982662,24.812331,POINT (120.982662 24.812331),Hsinchu,"Hsinchu, T'ai-wan"
31232,163,55,44,1972/07/08,120.649641,24.115725,POINT (120.649641 24.115725),Taichung,"Taichung, T'ai-wan"
31233,162,99,21,1995/10/12,121.253076,24.944408,POINT (121.253076 24.944408),Taoyuan City,"Taoyuan City, T'ai-wan"
